ID,Source,Closing Pending Quantity,Opening Pending Quantity,Invoice Quantity,New Order Quantity,New Order Value FCN,New Order Value INR,New Order Cost,Closing Order Pending Cost,Closing Order Pending Value FCN,Closing Order Pending Value INR,Opening Order Pending Cost,Opening Order Pending Value FCN,Opening Order Pending Value INR,Invoice Cost,Invoice Value FCN,Invoice Value INR,Invoice Cost Calculated,Contribution Amount,Customer Order No,Order Line No,Contribution Percent,Bucket Line Id,New Order Value Tag ID,Contribution Tag ID,New Order Value INR New,New Exchange Rate,alsis application,alsis channel,alsis productgroup,alsis scope,Order MU Code,Other Dimension Source,Current MU Code,Current MU Priority,Shipping Address No,Currency,Payment Method Accounts Receivable ID,Order Type,Customer No,Warehouse,Facility,Item No,Project No,Cost Center Code,Proj Ele Code,Order Date,Salesperson,Closing Date,Opening Date,Alsis Scope Code,Payment Terms,Order Amt Tag,Branch Loaction Code,Company Code,Division Code,Order Line Type
301026908,Product,4,0,0,4,1992,1992,437.84,437.84,1992,1992,0,0,0,0,0,0,0,1554.16,4E62082   ,4,78.02,66,836,836,1992,1,153,710  ,4019 ,B,1115 ,Closing,null,null,KOCHI ,INR,null,CSC,1785736,007,41 ,32330-1654-6,          ,AEPH1     ,null,7/18/2021 12:00:00 AM,AEPH,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,805,Basic Business,E    ,5,P3A,CSC
301026909,Product,6,-6,0,0,0,0,0,1804.2,6570,6570,-1804.2,-6570,-6570,0,0,0,0,0,4K63874   ,4,0,62,838,838,0,1,118,701  ,2809 ,B,2210 ,Closing,null,null,GORAKH,INR,null,CSC,I515,007,41 ,8010009087,          ,AFDC1     ,null,4/14/2021 12:00:00 AM,AFDC,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,831,Basic Business,K    ,5,P3A,CSC
301026910,Product,1,-1,0,0,0,0,0,2736411.65,2542220.03,2542220.03,-2736411.65,-2542220.03,-2542220.03,0,0,0,0,0,0006007358,1,0,62,838,838,0,1,109,701  ,2263 ,A,2105 ,Closing,null,null,AMM   ,INR,null,DO ,AMM,001,21 ,88126303021150,          ,21071     ,null,2/26/2016 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
301026911,Product,1,-1,0,0,0,0,0,693.45,693.45,693.45,-693.45,-693.45,-693.45,0,0,0,0,0,0006008406,56,0,62,838,838,0,1,916,901  ,2831 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,11482,          ,21071     ,null,9/5/2017 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301026912,Product,8,-8,0,0,0,0,0,3031.088,3511.12,3511.12,-3031.088,-3511.12,-3511.12,0,0,0,0,0,0006008419,12,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194069-46,          ,21071     ,null,9/8/2017 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301026913,Product,1,-1,0,0,0,0,0,77.39,77.39,77.39,-77.39,-77.39,-77.39,0,0,0,0,0,0006008621,14,0,62,838,838,0,1,916,901  ,2817 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61195002-05,          ,21071     ,null,11/29/2017 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301026914,Product,13,-13,0,0,0,0,0,39,39,39,-39,-39,-39,0,0,0,0,0,0006008907,4,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194342-34,          ,21071     ,null,3/23/2018 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301026915,Product,4,-4,0,0,0,0,0,8,8,8,-8,-8,-8,0,0,0,0,0,0006010240,4,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194082-04,          ,21071     ,null,6/20/2019 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301026916,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500405,TIME-PM ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7500405 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301026917,Project,1,-1,0,0,0,-140.25,0,196000,825,72798,-196000,-825,-72938.25,0,0,0,0,-140.25,VO01130,488     ,100,67,837,837,0,88.24,921,701  ,7602 ,A,2980 ,Closing,null,null,C41730,EUR,null,null,C41730,009,PRJ,null,null,null,VO01130 ,3/27/2020 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,null,Basic Business,null,null,null,PXE
301026918,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EE00289,TIME-PM ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,EE00289 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301026919,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400214,TIME-PM ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7400214 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301026920,Project,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EO01954,TIME-IN ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,EO01954 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301026921,Project,1,-1,0,0,0,0,0,-60929,0,0,60929,0,0,0,0,0,0,0,7400244,TIME-PM ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7400244 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301026922,Project,1,-1,0,0,0,0,0,7620.75,0,0,-7620.75,0,0,0,0,0,0,0,7500176,156     ,0,62,838,838,0,1,147,701  ,9216 ,A,5475 ,Closing,null,null,RAJKOT,INR,null,null,1784765,009,PRJ,null,null,null,7500176 ,8/22/2013 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
301026923,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VO01641,TIME-IN ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,VO01641 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301026924,Product,1,-1,0,0,0,0,0,92134.9,0,0,-92134.9,0,0,0,0,0,0,0,5003093   ,1,0,62,838,838,0,1,218,701  ,2122 ,A,7881 ,Closing,null,null,GANGAM,INR,null,FRE,M797,001,21 ,70532,          ,65701     ,null,1/22/2008 12:00:00 AM,6570,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,W    ,5,P3A,FRE
301026925,Project,1,-1,0,0,0,2819.79,0,81403,1649,122388.78,-81403,-1649,-119568.99,0,0,0,0,2819.79,7500307,110     ,100,67,836,836,0,74.22,147,701  ,9330 ,P,2375 ,Closing,null,null,NIGERI,USD,null,null,1844685,009,PRJ,null,null,null,7500307 ,1/8/2019 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,P,null,Basic Business,null,null,null,PEX
301026926,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400239,OTHER3  ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7400239 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106187,Project,1,-1,0,0,0,0,0,11088.8,0,0,-11088.8,0,0,0,0,0,0,0,7400125,110     ,0,62,838,838,0,1,217,701  ,9511 ,A,5472 ,Closing,null,null,ALWAR ,INR,null,null,1763944,009,PRJ,null,null,null,7400125 ,8/23/2012 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
301106188,Product,0,0,190,190,1054.5,93049.08,82460,0,0,0,0,0,0,82460,1054.5,93049.08,82460,10589.08,S120552   ,20,11.38,62,836,836,93049.08,88.24,105,901  ,5043 ,A,2435 ,Order,2435 ,null,DKDC  ,EUR,null,FL2,C41708,020,26 ,191006,          ,OOFH1     ,null,7/10/2021 12:00:00 AM,OOFH,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,813,Basic Business,6    ,5,P3A,FL2
301106189,Project,1,-1,0,0,0,0,0,98.22,0,0,-98.22,0,0,0,0,0,0,0,7500335,199     ,0,62,838,838,0,74.22,154,701  ,9216 ,M,2375 ,Closing,null,null,MOROCO,USD,null,null,1863916,009,PRJ,null,null,null,7500335 ,11/15/2019 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,M,null,Basic Business,null,null,null,PEX
301106190,Project,1,-1,0,0,0,0,0,150000,0,0,-150000,0,0,0,0,0,0,0,7300004,408     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7300004 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106191,Project,1,-1,0,0,0,0,0,25638.51,1,1,-25638.51,-1,-1,0,0,0,0,0,7400047,108     ,0,62,838,838,0,1,217,701  ,8906 ,A,5472 ,Closing,null,null,KALYAN,INR,null,null,U107,P74,PRJ,null,null,null,7400047 ,11/14/2006 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
301106192,Product,4,-4,0,0,0,0,0,1282.08,1282.08,1282.08,-1282.08,-1282.08,-1282.08,0,0,0,0,0,0006012284,16,0,62,838,838,0,1,105,901  ,2820 ,B,2210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61240419-01,          ,21071     ,null,6/19/2021 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106193,Product,3,-3,0,0,0,0,0,8113.6335,21903,21903,-8113.6335,-21903,-21903,0,0,0,0,0,0005005671,1,0,62,838,838,0,1,292,701  ,3742 ,A,1372 ,Closing,null,null,TIRUPA,INR,null,FRE,Y062,005,28 ,3950521303,          ,55001     ,null,2/7/2013 12:00:00 AM,5500,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,W    ,5,P3A,FRE
301106194,Product,68,-68,0,0,0,0,0,13041.72,0,0,-13041.72,0,0,0,0,0,0,0,5002374   ,1,0,62,838,838,0,1,110,701  ,1050 ,B,4476 ,Closing,null,null,MATHUR,INR,null,FRE,S981,007,41 ,32330-1509-6,          ,41011     ,null,3/29/2007 12:00:00 AM,4101,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,801,Basic Business,A    ,5,P3A,FRE
301106195,Product,1,-1,0,0,0,480.7665,0,17030,281.15,20866.953,-17030,-281.15,-20386.1865,0,0,0,0,480.7665,4181475   ,59,100,67,836,836,0,74.22,174,701  ,2835 ,B,3105 ,Closing,null,null,INVADD,USD,null,ECS,1858926,007,41 ,580993-01,          ,AMHS1     ,null,4/30/2021 12:00:00 AM,AMHS,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,817,Basic Business,6    ,5,P3A,ECS
301106196,Product,1,0,0,1,1556.85,1556.85,1692.19,1692.19,1556.85,1556.85,0,0,0,0,0,0,0,-135.34,0006012338,41,-8.69,61,836,837,1556.85,1,105,901  ,2825 ,B,2105 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,11504,          ,21071     ,null,7/6/2021 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106197,Product,6,-6,0,0,0,0,0,130184.82,0,0,-130184.82,0,0,0,0,0,0,0,5001624   ,1,0,62,838,838,0,88.24,148,701  ,1462 ,A,5475 ,Closing,null,null,SHAH A,EUR,null,FRE,A001,001,21 ,554249-01,          ,21131     ,null,6/17/2006 12:00:00 AM,2113,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,6    ,5,P3A,FRE
301106198,Product,12,-12,0,0,0,0,0,12,0,0,-12,0,0,0,0,0,0,0,5002188   ,169,0,62,838,838,0,1,204,701  ,3032 ,A,5471 ,Closing,null,null,JAIN  ,INR,null,FRE,J356,P65,PRJ,6500044-803-200,          ,65731     ,null,1/11/2007 12:00:00 AM,6573,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,028,Basic Business,W    ,5,P3A,FRE
301106199,Project,1,-1,0,0,0,0,0,27.09,0,0,-27.09,0,0,0,0,0,0,0,7500132,121     ,0,62,838,838,0,1,154,701  ,9216 ,A,5475 ,Closing,null,null,      ,INR,null,null,B949,009,PRJ,null,null,null,7500132 ,6/14/2011 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
301106200,Product,1,-1,0,0,0,0,0,567.8,0,0,-567.8,0,0,0,0,0,0,0,5000089   ,1,0,62,838,838,0,1.14,148,701  ,2252 ,A,5475 ,Closing,null,null,UKRAIN,EUR,null,FRE,O009,001,21 ,67654,          ,67301     ,null,10/16/2003 12:00:00 AM,6730,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,6    ,5,P3A,FRE
301106201,Product,1,-1,0,0,0,0,0,71.86,71.86,71.86,-71.86,-71.86,-71.86,0,0,0,0,0,0006008539,134,0,62,838,838,0,1,916,901  ,2831 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,517169-80,          ,21071     ,null,11/2/2017 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106202,Product,3,-3,0,0,0,0,0,9.75,12,12,-9.75,-12,-12,0,0,0,0,0,0005003999,15,0,62,838,838,0,1,137,701  ,2808 ,A,2471 ,Closing,null,null,ENGINE,INR,null,FRE,G146,001,21 ,2218043-03,          ,56001     ,null,11/16/2009 12:00:00 AM,5600,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,W    ,5,P3A,FRE
301106203,Product,4,-4,0,0,0,0,0,22112,22112,22112,-22112,-22112,-22112,0,0,0,0,0,0006011933,1,0,62,838,838,0,1,105,901  ,2820 ,B,2210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61250642-01,          ,21071     ,null,3/15/2021 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106204,Product,3,-3,0,0,0,0,0,6012,6612,6612,-6012,-6612,-6612,0,0,0,0,0,0005003827,1,0,62,838,838,0,1,317,868  ,2726 ,A,3476 ,Closing,null,null,TUGHLA,INR,null,FRE,D153,023,23 ,5003571-1,          ,55001     ,null,7/6/2009 12:00:00 AM,5500,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,K    ,5,P3A,FRE
301106205,Project,1,-1,0,0,0,0,0,-262695.45,0.04,0.04,262695.45,-0.04,-0.04,0,0,0,0,0,6500004,935     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,6500004 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106206,Product,1,-1,0,0,0,0,0,1009554.95,1009554.95,1009554.95,-1009554.95,-1009554.95,-1009554.95,0,0,0,0,0,0006008068,1,0,62,838,838,0,1,217,701  ,1467 ,A,2105 ,Closing,null,null,      ,INR,null,DO ,AMM,001,21 ,88122201050860,          ,21071     ,null,2/27/2017 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
301106207,Product,1,-1,0,0,0,0,0,19.33,19.33,19.33,-19.33,-19.33,-19.33,0,0,0,0,0,0006007919,6,0,62,838,838,0,1,109,901  ,2820 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61194068-85,          ,21071     ,null,12/5/2016 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106208,Project,1,-1,0,0,0,0,0,-2142197.54,64396.71,64396.71,2142197.54,-64396.71,-64396.71,0,0,0,0,0,6299W74,960     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,6299W74 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106209,Product,2,-2,0,0,0,0,0,11654,11654,11654,-11654,-11654,-11654,0,0,0,0,0,0006010529,15,0,62,838,838,0,1,916,901  ,2809 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,580509-81,          ,21071     ,null,9/27/2019 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106210,Product,4,-4,0,0,0,0,0,172.4592,172.44,172.44,-172.4592,-172.44,-172.44,0,0,0,0,0,0006010231,2,0,62,838,838,0,1,916,901  ,2835 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,40040,          ,21071     ,null,6/17/2019 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106211,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500269,OTHER3  ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7500269 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106212,Project,1,-1,0,0,0,0,0,1200000,0,0,-1200000,0,0,0,0,0,0,0,7500116,404     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7500116 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106213,Product,1,-1,0,0,0,0,0,57125.84,57125.84,57125.84,-57125.84,-57125.84,-57125.84,0,0,0,0,0,0006012290,17,0,62,838,838,0,1,105,901  ,2805 ,B,2210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61246619-02,          ,21071     ,null,6/23/2021 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106214,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DH00554,TIME-PM ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,DH00554 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106215,Project,1,-1,0,0,0,0,0,2900.55,0,0,-2900.55,0,0,0,0,0,0,0,7500316,169     ,0,62,838,838,0,74.22,154,701  ,9216 ,M,2375 ,Closing,null,null,MADAS ,USD,null,null,1856958,009,PRJ,null,null,null,7500316 ,4/29/2019 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,M,null,Basic Business,null,null,null,PEX
301106216,Project,1,-1,0,0,0,0,0,11934.85,0,0,-11934.85,0,0,0,0,0,0,0,6299W85,180     ,0,62,838,838,0,1,921,701  ,8906 ,A,8571 ,Closing,null,null,      ,INR,null,null,S106,P65,PRJ,null,null,null,6299W85 ,12/25/2004 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
301106217,Product,730,0,0,730,239812.3,239812.3,226811,226811,239812.3,239812.3,0,0,0,0,0,0,0,13001.3,SW23354   ,190,5.42,62,836,836,239812.3,1,105,803  ,5002 ,A,2435 ,Closing,null,null,#O0002,INR,null,FL1,1841063,020,26 ,9612636503,          ,CFFH1     ,null,7/23/2021 12:00:00 AM,CFFH,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,805,Basic Business,W    ,5,P3A,FL1
301106218,Product,1,0,0,1,12588.5,12588.5,2904.86,2904.86,12588.5,12588.5,0,0,0,0,0,0,0,9683.64,4W76340   ,60,76.92,66,836,836,12588.5,1,147,818  ,2811 ,B,2210 ,Closing,null,null,#O0001,INR,null,CSC,C579,007,41 ,61240807-01,          ,AFHS1     ,null,7/15/2021 12:00:00 AM,AFHS,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,807,Basic Business,W    ,5,P3A,CSC
301106219,Project,1,-1,0,0,0,0,0,-5459276,0,0,5459276,0,0,0,0,0,0,0,7500260,401     ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,7500260 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106220,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EV01549,TIME-PM ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,EV01549 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106221,Product,1,-1,0,0,0,0,0,31.02,31.02,31.02,-31.02,-31.02,-31.02,0,0,0,0,0,0006009450,16,0,62,838,838,0,1,916,901  ,2831 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,63214,          ,21071     ,null,10/23/2018 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106222,Product,1,-1,0,0,0,0,0,2457023.43,2457023.43,2457023.43,-2457023.43,-2457023.43,-2457023.43,0,0,0,0,0,0006006171,1,0,62,838,838,0,1,209,701  ,1696 ,A,2105 ,Closing,null,null,      ,INR,null,DO ,AMM,001,21 ,88126401040660,          ,21071     ,null,9/2/2014 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,2    ,5,P3A,DO 
301106223,Product,2,-2,0,0,0,0,0,12620,12620,12620,-12620,-12620,-12620,0,0,0,0,0,0006008789,30,0,62,838,838,0,1,916,901  ,2811 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61241955-01,          ,21071     ,null,2/6/2018 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106224,Project,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GC01648,TIME-PM ,0,62,838,838,0,1,null,null,null,null,null,Closing,null,null,null,INR,null,null,null,null,PRJ,null,null,null,GC01648 ,null,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,Unknown,null,Basic Business,null,null,null,null
301106225,Product,1,-1,0,0,0,0,0,2.51,2.51,2.51,-2.51,-2.51,-2.51,0,0,0,0,0,0006008820,48,0,62,838,838,0,1,916,901  ,2833 ,B,4505 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,37402,          ,21071     ,null,2/22/2018 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106226,Product,2,-2,0,0,0,0,0,370.28,408,408,-370.28,-408,-408,0,0,0,0,0,0005009077,3,0,62,838,838,0,1,338,702  ,2243 ,A,1405 ,Closing,null,null,DURGAP,INR,null,FRE,M1092,017,21M,CONTACTOR-19,          ,68701     ,null,11/5/2020 12:00:00 AM,6870,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,816,Basic Business,Q    ,5,P3A,FRE
301106227,Project,1,-1,0,0,0,0,0,-27227.3,6027.4,6027.4,27227.3,-6027.4,-6027.4,0,0,0,0,0,7500168,801     ,0,62,838,838,0,1,147,701  ,9216 ,A,5475 ,Closing,null,null,INDORE,INR,null,null,1730194,009,PRJ,null,null,null,7500168 ,4/29/2013 12:00:00 AM,null,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,null,Basic Business,null,null,null,OPO
301106228,Product,1,-1,0,0,0,-2193,0,1083640.01,12900,1138296,-1083640.01,-12900,-1140489,0,0,0,0,-2193,2841515   ,10,100,67,837,837,0,88.24,214,701  ,3313 ,A,2520 ,Closing,null,null,DUMY  ,EUR,null,SHX,C35501,006,25 ,SHE 1H-L-1T16,          ,OOWH1     ,null,6/24/2021 12:00:00 AM,OOWH,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,A,811,Basic Business,6    ,5,P3A,SHX
301106229,Product,1,-1,0,0,0,0,0,6402.18,6402.18,6402.18,-6402.18,-6402.18,-6402.18,0,0,0,0,0,0006007750,25,0,62,838,838,0,1,109,901  ,2817 ,B,2210 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,61239756-01,          ,21071     ,null,9/19/2016 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106230,Product,1,-1,0,0,0,0,0,96145,96145,96145,-96145,-96145,-96145,0,0,0,0,0,0006011970,13,0,62,838,838,0,1,110,901  ,2825 ,B,2105 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,565906-01,          ,21071     ,null,3/24/2021 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106231,Product,8,-8,0,0,0,0,0,259.04,257.28,257.28,-259.04,-257.28,-257.28,0,0,0,0,0,0006008728,9,0,62,838,838,0,1,916,901  ,2820 ,B,4210 ,Closing,null,null,CSCT  ,INR,null,DO ,CSCT,007,41 ,61194069-10,          ,21071     ,null,1/17/2018 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
301106232,Product,1,-1,0,0,0,0,0,992.33,1071.75,1071.75,-992.33,-1071.75,-1071.75,0,0,0,0,0,0006008201,87,0,62,838,838,0,1,916,901  ,2831 ,B,4505 ,Closing,null,null,      ,INR,null,DO ,CSCT,007,41 ,785362-80,          ,21071     ,null,4/18/2017 12:00:00 AM,2107,7/31/2021 12:00:00 AM,6/30/2021 12:00:00 AM,B,816,Basic Business,1    ,5,P3A,DO 
